individual	host_leaf	stunting	chlorotic_area	av_streak_width	deviation_from_rectangle	yellowness	whitness
MSV-ULuw-107_2005	SC_leaf5	c(0.358170913318354,0.378982498244799,0.132467558578695,0.097636840120728,-0.477922552517135,-0.225372066360321,-0.676723850780964,-1.06635425883485,-0.902854335898135,-1.38822588932004,-1.88840870516801,0.193819965982999,-0.179494600802062,-0.462018318473627,-0.180034530034507,-0.887715226016882,-0.49204427760382,-1.14534089605675,-1.65045443108128,-0.287216679430582,0.162091081233758,-0.397746176361411,-0.513536976162095,-1.41210110502413)	c(0.0915984762463293,0.181818423901102,0.183360515483949,0.610282489571569,0.14422823345912,0.119815792581775,0.191571158134161,0.191313942787222,0.0856772474070731,0.0761653302894205,0.0700195721858137,0.31755987736508,-0.0481994348066616,0.107230054428927,0.216268274675784,0.447739117097162,0.500488369617008,0.408772894235145,0.0949984305583285,0.273542664174154,0.225083892166109,0.321932349442524,0.410327985694778)	c(-3.18447439815087,-2.82720691482243,-2.91323105204225,-3.18689277901515,-3.04913305028111,-3.12129549652934,-3.45776773315055,-3.36865153053332,-3.78099474302174,-2.97201574693668,-2.57177258280966,-2.97201574693668,-3.55085815621656,-2.84731226843572,-3.47376807449699,-2.66068962974237,-2.74264164587183,-3.03032371832361,-2.96423360649462,-2.49738417129911,-2.71961683747368,-2.96229749746775,-2.93369688263454)	c(-0.906164968892096,-1.51074850887069,-1.65384921802253,-1.30831384555986,-1.2598494302305,-1.40275919193972,-1.7141104365788,-1.54371984451373,-1.37323068794375,-1.09691004171788,-1.50409385675371,-1.53837763015085,-1.32879903344503,-1.37456951795158,-1.58371532705251,-1.19701752129473,-1.25206048951069,-1.03890777605133,-1.04699642450179,-1.03863659017592,-1.2216624763988,-1.61122479560655)	c(0.101394707306933,0.134599659623879,0.140601891619861,0.117672989187486,0.0810074479147865,0.0681508969103789,0.0970969516150432,0.0715397825840416,0.0840833724041096,0.040578346458336,0.0796164776643671,0.200487630376831,0.104703058824763,0.0945248330642107,0.119627111396892,0.105109462402713,0.106058959680771,0.140841145602586,0.0657098815234577,0.143529382457344,0.195715487586848,0.130654713830361,0.158882317276338,0.0956898204330279)	c(-0.0215658016079686,0.0484468912670583,0.070533644266665,-0.0263109456306455,-0.0399916990428937,-0.11470724087518,-0.0407198937933821,-0.083742512078789,-0.0553612778871452,-0.131494297174383,-0.0970360686240893,0.194269267894616,-0.0297725768276431,-0.0304389486954418,-0.00193177457259779,0.0198206651417729,-5.75978714523232e-05,0.122495266061525,-0.0799765785402835,0.0670024475554623,0.178163265726481,0.0968285110715875,0.210972218867095,0.0881683151203577)
MSV-ULuw-107_2005	SC_leaf6	c(-1.62243197579495,-0.079146210480592,-0.164477143194392,-0.364588490759763,-0.766100079759662,-0.712721273252147,-0.248642928345264,-0.561244241145907,-0.436918275902643,-1.71062336138057,-0.351410268125063,-0.37628307295093,-0.207925821803141,-0.687327350671116,-0.432548724984957,-0.368057635960119,-1.05025018753316,-0.816572303146741,-0.207450319263858,-0.459033941677559,-0.703332598263862,-0.126382642508077,-0.692155036897279,-1.3371737106147)	c(-0.343338821524417,0.0744218665926204,-0.0885222112030556,0.234560171822378,0.184870510317289,0.321835472243902,0.353396900638694,0.35731533937782,0.142540136585775,0.0573530886439292,0.0889795582623427,-0.0710515810742934,0.538282487612989,0.261893763933675,0.341797331923057,0.0964148209652763,0.441283755260715,0.0530449346549392,0.802162569759993,0.70381312258446,-0.345771588805634,0.0808529578853127,0.344866677992549,0.514599490024284)	c(-3.37782366770464,-2.97553468504957,-2.97658248676279,-3.1170102694752,-3.45505889742459,-2.92480841961424,-2.70174302323168,-2.62550574848075,-3.2273064378278,-3.41651623849773,-2.94054853476881,-3.15535762877273,-2.6087558459483,-3.055391199305,-2.80388034206291,-3.1381706674322,-2.76535663295511,-2.83533560345644,-2.54513206654738,-2.60265501904527,-3.63594747909717,-3.03292565114148,-2.90593756695576,-3.00981683698184)	c(-1.32361037580372,-1.37148318211535,-1.7086668053967,-1.65092947144415,-1.24524863192966,-1.47297939465468,-1.51636034644449,-1.36088049818102,-1.73594915831948,-1.28280093017837,-1.51424223239673,-1.40184797246009,-1.62139280229287,-1.33552257672027,-1.6653451167211,-1.51426605971316,-1.61241721127652,-1.90632589803138,-1.66016029492589,-1.33866823224216,-1.37687453784373)	c(0.0531969341654324,0.108926545243693,0.126024462705059,0.12712121981208,0.0781983980666615,0.109574620900269,0.138567143286119,0.144925574996962,0.136930314898956,0.0701445661134438,0.240597588213128,0.20689024555878,0.220242761181538,0.167396352565709,0.21356119846016,0.174925165133828,0.162968101603887,0.204613242340328,0.145055800155088,0.144409569006083,0.111849072548826,0.132256372781453,0.0621663302346447,0.0781145011937514)	c(-0.124309689258748,-0.00985388180056219,0.0477920523634934,0.0315068772678357,-0.100819365442235,-0.0233174939426677,0.0307895624889804,0.0447762039774881,0.0782934506073313,-0.0857148007937224,0.304086012110535,0.209568020001068,0.199876810178061,0.0775445291212209,0.186827654003843,0.110932011495705,0.0789006822353803,0.185306052561308,0.099239846225147,0.105333598403708,-0.011954527980522,0.0370671115463594,-0.174966882514775,-0.103031748107256)
MSV-ULuw-107_2005	GB_leaf4	c(-1.72323342508804,-2.42253271843547,-2.21822728109619,-2.36918685047396,-3.15455503055639,-2.03392793958192,-1.38654451640612,-2.07249292334254,-1.92223258315789,-1.23972774833466)	c(0.0706924589099692,0.461154073321744,0.643929530212677,0.603033051870594,0.344831670103767,-0.229440664814646,0.226655695675505,0.429441234944274,-0.130732386711394,0.540511887325707,0.283684433003937)	c(-3.18348997946833,-2.80460615756414,-2.83562239649427,-3.26950355132155,-2.98771057359156,-2.74567954755143,-2.83492210315384,-2.88238582054769,-3.12804187572568)	c(-1.58103067973819,-1.23197972017108,-1.18585929426576,-1.31091692214827,-1.62806895729405,-1.04596296356085,-1.69129311994997,-1.38638369780844,-1.0867238100649)	c(0.0746926493325899,0.120545965344847,0.104944817307776,0.17572311890509,0.155598517816529,0.199961239521339,0.187051969271963,0.19005790857266,0.12648902893161,0.193241160650118,0.179034338189848)	c(0.0346735599605813,0.238445622471737,0.116475308712267,0.113721702504509,0.253427835688339,0.229737012220131,0.312193512959991,0.305299299471128,0.105359693981337,0.209784624803212,0.212800543869244)
MSV-ULuw-107_2005	GB_leaf5	c(-1.43367989863938,-1.11009175736686,-1.84294635664545,-2.253609945935,-2.38302962805606,-2.7101844670283,-1.98520347092454,-2.26630914409848,-1.56000387940224,-2.55610392490255,-3.18750601785512)	c(0.383439212456196,0.231698283164837,0.336211632229374,-0.148235881757595,0.419451413051913,0.160210648863139,-0.336769456858388,-0.400875091880428,0.304281553038684,-0.0547843411357458,-0.200267240098079,0.0429920749683263)	c(-3.02268816091957,-3.18995618315692,-3.00660832395331,-3.12561362711186,-2.86924671713893,-3.54812040901097,-3.62365055883944,-3.32949416647728,-3.01387096955198,-3.21351347798358,-3.27663373307488,-2.92137855445567)	c(-1.10161633327453,-0.862931185790462,-1.10488220400502,-0.8282687253556,-1.37040108931233,-1.28430484918177,-1.56494704457616,-1.51855306153557,-1.51269545942156,-1.32810551779422,-0.932087007819305,-1.23521972441311)	c(0.17678483509335,0.126880178317441,0.150456858927906,0.0952587288215662,0.224957480829345,0.205959089049558,0.212281798648346,0.134236793139858,0.111023343645024,0.132778779637861,0.139932364536167,0.125695251894189)	c(0.20539511570126,0.0917197771957031,0.150652879266501,0.0766121938956918,0.25795545708863,0.28892197188104,0.22929575408271,0.0829105766238285,-0.00696054148858869,0.0492935982660105,0.0705398380185755,0.131503340072795)
MSV-ULuw-107_2005	GB_leaf6	c(-0.656085452107019,-1.49490781072403,-1.47630033234356,-2.24326257030556,-2.35637160866582,-2.49432231436066,-1.1711335698205,-1.8252411883561,-1.24521057276819,-1.44589732750401)	c(0.244832020176488,0.366857420750948,0.344605111942699,0.460892425801676,0.227458071608083,0.220304844518807,-0.255136257711683,-0.191144757350039,0.157348640051721,-0.84247586184553,-0.0472491361358644)	c(-2.91082845256778,-2.89792847812227,-3.03046656496463,-2.54872609512256,-3.44546775250365,-2.66058601565413,-3.59284375574369,-3.33443177669283,-3.14608787713492,-3.68318688755963,-2.99614858019758)	c(-1.02882257390335,-1.2766226063213,-1.44470325820269,-1.03539387396066,-1.67423332699642,-1.23511648519009,-1.14132166906107,-1.28262353844591,-1.40457127758974)	c(0.0750079912080181,0.0684372915603482,0.054821253148133,0.109618053581904,0.099531925277277,0.0948987398005171,0.0869686479261295,0.0897175678335126,0.0505995556098608,0.0870863813987096,0.0840566227167619)	c(-0.0687383726793994,-0.0991102594985318,-0.109197283565051,-0.0526709553549559,-0.0649544086516461,-0.0408300805132444,-0.0356370711940768,-0.116944075499305,-0.0228576056906929,-0.0451358077060835)
MSV-ULuw-107_2005	Pan77_leaf4	c(0.0208539842306621,-0.636958353172616,-0.149310299392636,-0.691765481545812,-1.32862909930464,-1.6971583989643,-1.192587239887,-0.438443906685948,-0.741941454837824,-0.468621824377967,-0.916018728870326)	c(0.194551736734817,0.364941655458542,0.227743090234491,0.153424361589523,-0.668568245991288,-0.218360628911732,-0.286376530615972,-0.289438702239845,0.250861588280041,-0.495661903166845,-0.369022461583866)	c(-2.76939383134326,-2.79197543603997,-2.73799407747528,-2.95459033022282,-3.5335865697079,-3.56843330103807,-3.14191478373207,-3.34955414851032,-3.07694232897953,-3.45459815838927,-2.8319141883246)	c(-1.21142688341993,-1.13451634940662,-1.32990534555343,-1.32924053547591,-1.56512939404963,-1.56610468842891,-1.49739384816096,-1.56518100679598,-1.60590315394518,-1.32603472156939)	c(0.104355420931806,0.100772462768431,0.0831962896196031,0.0896633918952772,0.115121236608255,0.0427190840010187,0.0146456622327866,0.0720964364986885,0.0502319717401645,0.0688063996447888,0.0629101167491617)	c(0.0302112208941956,-0.00283961505431575,-0.0204414315969079,-0.0418044920242713,0.0523323683011209,-0.0865114359337512,-0.176183943095546,-0.00622143564749247,-0.132964549860122,-0.0655080887599383,-0.0509054218704467)
MSV-ULuw-107_2005	Pan77_leaf5	c(0.325773467636659,0.226206837857476,0.0156485896477955,-0.369027868109135,-0.958544081023034,-1.69659886060894,-0.95881981806329,-1.62665432297369,-0.583628546072963,-0.513231221564276,-0.785308106474016,-1.10603024983774)	c(0.108508511364308,0.0605479488478576,-0.325172698445123,0.116972222584236,0.000971281773250472,-0.0713240804839891,-0.271935100950152,-0.259110647943392,-0.243472700317724,-0.680034688484749,-0.211808065924565,-0.887543831741586)	c(-2.91877123241786,-2.98380370268872,-3.48349262438899,-3.34104345884241,-3.07694232897953,-3.39919937899948,-3.51324688547078,-3.17725415017738,-3.56489347433295,-3.74960649617515,-3.42434176862258,-4.00633368489939)	c(-0.984673226358074,-1.13220476277612,-1.50241120115721,-1.26151183278055,-1.49008294486926,-1.61873463203055,-1.26188231774241,-1.55430719843339,-1.30825896909828,-1.30798509413739,-1.34363518844711)	c(-0.000320896732922263,0.0137169798898424,0.0265528230910875,0.0103414067709311,0.0361547143385654,0.0315311410850732,0.0169704787693797,0.0303365262396746,0.0640316583663313,0.0638648971774996,0.0644095673628166,0.0872654697131239)	c(-0.236378436231686,-0.221761114674471,-0.190489394213276,-0.238041203665205,-0.134319729591897,-0.177210114904429,-0.183500780722696,-0.130373016910967,-0.09644616675211,-0.102010681498636,-0.113745470446538,-0.0386834552138061)
MSV-ULuw-107_2005	Pan77_leaf6	c(-0.422606964307427,0.219491509118837,0.128771938118415,-0.303871911493712,-1.452758793234,-1.45542044290751,-1.54436360048307,-0.0240313353323802,-0.147164371675989,-0.132787733207744,-0.54237010379476,-1.23852153089136)	c(-0.263644366100792,-0.292290214614346,-0.0959557589738371,-1.04252783606714,-0.87371994552779,-0.556522497375761,-1.44371785061874,-0.664557229135393,-0.255959743299725,-0.547775513730531,-0.177192607118524,-1.14802151838452)	c(-3.4514385980989,-2.89137225822975,-3.28608457456165,-3.78099474302174,-3.64965874096066,-3.83506196429202,-4.0285568216841,-3.66907682681776,-3.23145460707506,-3.1555101631364,-3.13960264397369,-3.9528449999484)	c(-1.53765077041499,-1.46960686458324,-1.31740557721881,-1.40562892933145,-1.49172652708469,-1.50218924635161,-1.37818389813178,-1.39966386962876,-1.45563733678461,-1.41825072429896,-1.40109453055987)	c(0.0153009363271362,0.0189762656845498,0.00262861706872116,0.0363984550954187,0.0264270491518516,0.0406031831998808,0.00947872998084305,0.00525288359137052,0.022050852871598,0.0378029398899496,0.0755798183627925)	c(-0.235074018704821,-0.205100656639657,-0.2545391920644,-0.169271712564511,-0.17610290541727,-0.15087926617966,-0.181678262653806,-0.243906140145672,-0.206407223254016,-0.196264673639947)
MSV-A-UG-Mub94_2005	SC_leaf4	c(-0.644189906544618,-0.370849315962945,-0.611880225045243,-0.28730174745117,-0.946285817698543,-0.780525251682742,-1.80938506749253)	c(0.446969959586066,-0.200213992078353,0.11231801942645,0.442965321205045,0.476547423450557,-0.462203363875226,0.664029027116337)	c(-2.91323105204225,-2.96229749746775,-3.11002141995612,-2.73799407747528,-3.03239625792558,-2.92434227746732)	c(-1.5043566552065,-1.23089386266759,-1.67472991246724,-0.893654353762874,-1.14731357705836,-1.48507566833175,-0.965828660710142)	c(0.130665285701981,0.166233172650244,0.171831218518951,0.105453502473958,0.119216707991405,0.0883026924202175,0.0999955644506889)	c(0.09184870286337,0.278496996470382,0.253270473918974,0.0254001687119352,0.140494319547806,-0.00607419028120818,0.0838175571782584)
MSV-A-UG-Mub94_2005	SC_leaf5	c(-0.118964592920324,-0.366714601638567,-0.400500942989754,-0.875861047897619,-0.562564003154089,-0.769278195223373,-0.0794061855467345,-0.467674091925992,-0.867243298420351,-1.30739091138508)	c(-0.0178298575871362,0.365253208284051,0.0767268934649279,-0.270042608445443,0.104487201320851,0.225436646826187,0.692054637094801,0.415029727849537,0.714763505085872,0.776276194414538)	c(-3.08565698108198,-2.83702058239917,-3.03447310187042,-3.19418321227783,-3.34670919637809,-3.28608457456165,-2.65926003693278,-2.9603651297167,-2.49253567695249,-2.4937455984552)	c(-1.30366030955847,-1.50251899323361,-1.44290927952458,-1.07219566786766,-1.81325351238128,-1.44788329592794,-1.21292063710599,-1.32708639404776,-1.27226655152393)	c(0.162127679151475,0.152028381866313,0.150512675253892,0.137760860964977,0.126455475724351,0.117247493171086,0.130617913356046,0.12719378273281,0.140103788400546,0.138130406596491)	c(0.141542080545999,0.148961616976319,0.124948402498803,0.0968963577710905,0.0255051895996228,0.0412055720710968,0.00624953421133772,0.124655971093915,0.1768587497834,0.194450265458779)
MSV-A-UG-Mub94_2005	SC_leaf6	c(-0.278130631705751,-0.121206121234529,-0.546893924596406,-0.906305371931542,-0.404887804280091,-0.511568989994215,-0.673935145275959,-0.630282526431434,-0.85399907210264,-1.70674830633354)	c(0.301290136912788,0.833179041579511,0.632354905176893,0.612851355633432,0.0116629521835652,0.333469252433377,0.240046369612464,0.380195408936747,-0.429690628416446,-0.333999168740289)	c(-3.22414676690838,-2.41701010064283,-2.81736074117812,-2.81860866940595,-2.85153546670046,-2.94516192342768,-2.94642024557917,-2.58930766591276,-3.56753739042912,-3.72181231649993)	c(-1.36579584419638,-1.40662157708251,-1.46919186792095,-1.63595361733219,-0.590725063895104,-1.39918388829847,-0.761130669098342,-0.942441173847437,-1.8213494365761,-1.30471581029135)	c(0.085883930414042,0.153534255202637,0.0929006417466332,0.0955096238487474,0.156075534191348,0.164631608711926,0.152267326468735,0.163026609315845,0.124011560904492,0.117135238146437)	c(-0.0815279212829411,0.156085450748045,-0.038372598306139,-0.00869101770974316,0.186511860791755,0.200797198172288,0.126426051550243,0.198725242813472,0.0575923689231442,0.113355008454588)
MSV-A-UG-Mub94_2005	GB_leaf4	c(-1.48892278124082,-1.38651572962009,-1.82267646808118,-1.65931275014925,-1.56867915671338,-1.8677370816088,-2.13550911164754,-1.75663577007893,-3.42564387704185,-1.23647012859747,-1.47039629464781,-1.70696584413319,-1.92695168482728,-1.84664509463299,-1.53714961416886,-3.08803444395814,-3.05395221767672)	c(0.339979154944813,0.336105289456,0.108203778974615,0.131112075189316,0.680779291265444,0.336465561451904,0.242613797178107,0.511833347165714,0.0660254317050795,0.07244875439297,0.365933042731229,0.541917002523153,0.591046321461333,0.453521886575321,-0.0471010607443713,-0.202511707977716,-0.104178062575247,0.0984461319416588)	c(-2.86675323217453,-3.02219529088641,-2.89894153577129,-2.74293875522183,-2.25916787059279,-3.08199389531669,-3.03876255872089,-2.90290896527107,-2.53312817846124,-2.7184922500289,-2.55842309292951,-2.4986486642366,-2.77861989726688,-3.20216220383922,-3.45728404062483,-3.06523826952394,-3.30636960001129)	c(-1.19872444995787,-1.30052057087307,-1.11833276597199,-1.63676636574507,-1.43464494646029,-1.47226872455826,-1.24923028630951,-1.55812357576389,-1.16144354117012,-1.32212213078185,-1.26758405824959,-1.21100589387907,-1.13446719779674,-1.43839368675099,-1.23681031569941,-1.20300570497507)	c(0.118127347019384,0.105825024953947,0.0862590033272373,0.117124254674346,0.104770707621748,0.1124826315558,0.0781761268829611,0.0914350142206002,0.123366004796835,0.172356725427727,0.201092394809131,0.182966975269295,0.178387700873246,0.179536669701911,0.132461041872921,0.14911620572539,0.135748272210705,0.139727272298605)	c(0.10242009770764,0.0634569208377457,0.0893045693331885,0.0354150032036373,0.0424095620005314,0.0673573395113007,0.0231136121345799,0.118575812112788,0.154809648087863,0.187387635923062,0.187550483723287,0.277624903801392,0.218360340605755,0.145204822327305,0.090859849652764,0.118407429717002,0.194759264681121)
MSV-A-UG-Mub94_2005	GB_leaf5	c(-0.725556062683392,-1.12879616911033,-1.06051842651916,-1.10459769754323,-1.75552918256172,-2.82817422974572,-1.64895735460245,-1.30080080343542,-1.97809000404651,-2.38274930721587,-1.86636993776579,-1.65598482557358,-1.86130206750138,-2.38991277091063,-2.17008150713198,-2.65266056145479,-2.89797966073722)	c(0.600466065468013,0.36415479507946,0.567487797288335,0.396567528493205,0.221426682561646,-0.0858526901945864,0.471363161443624,0.780118644206965,0.133876709602576,0.312625925556216,0.537805412091532,0.189060097303258,0.125168549771022,0.177672866279193,0.125169682862504,0.402052617161931)	c(-2.667878238607,-3.01065494482774,-2.6143017492513,-2.85548104220456,-3.48205349756249,-3.38751488539681,-2.54723150768698,-3.32236839178462,-3.03816654626317,-2.27526083402948,-2.30044102315539,-3.65586964258701,-3.12935231010727,-2.99369163706961,-3.16020263526945,-2.6251461877938)	c(-0.804637528273192,-0.857259331814965,-1.57952201551277,-1.30399342492424,-1.30754748999992,-1.35925403458682,-1.62100400032133,-1.33934960622821,-1.44616012022846,-1.172875397444,-1.35016679854841,-1.45343564681784,-1.55713309838603,-1.05922615051429,-1.47605534299578,-0.978954007143303)	c(0.156883810239642,0.150528685647318,0.147590172792605,0.164226141604168,0.152859252020375,0.14479765832282,0.151628016403952,0.154614706711962,0.161562994415868,0.12282735235465,0.145205685052675)	c(0.110041429039587,0.00621438234366503,0.123049805718574,0.0698345882862198,0.0250214838224016,0.0803327979417048,0.27448137283599,0.108521751143643,0.157413317182594,0.0903145167299898,0.0979950798327316,0.103947589901407,0.0198725626231854,0.0450069867321116)
