individual	host_leaf	stunting	chlorotic_area	av_streak_width	deviation_from_rectangle	yellowness	whitness
MSV-A-ZA-Pot8-O33_1979	SC_leaf5	c(0.540641905,0.67390644,0.690521812,0.484541976,0.763929294,0.92000256,0.646095263,0.958900728,0.699485028,0.777281208,0.754086639,1.422839166,0.218100936,0.475216418,0.895943144,0.843092922,0.670730781,0.718063063,0.263720155,0.26542263,0.742103717,0.75161577,0.327996187,0.630749081,0.456157469,0.383278179,0.198750409,0.865651197,0.773895906,0.839430226,0.873308034,1.098775791,0.859581863,0.746217209,0.891896312,0.282282654,0.944345964,0.535692989,0.90195002,0.972877402,0.774318742,0.362685322,0.577232206,0.477305805,0.259669876,0.983290864)	c(27.5610097,43.37845475,22.60484743,26.84757182,30.14240099,53.78221387,24.87871515,49.94972277,26.71311071,35.46864359,40.97803022,41.52063319,21.54695366,36.8462929,43.96307825,36.46321424,45.23721476,19.52893629,36.4328708,47.24029309,43.8070979,44.09585916,32.63110257,52.0116226,21.3273919,28.63352908,27.69132284,53.09093064,45.33209059,45.16871304,49.78849876,57.9304302,32.89678806,55.72901921,41.48802615,21.87763826,32.77675734,22.86024811,48.67604711,47.62219266,31.44786156,34.4736667,46.7115062,36.05205279,35.72880726,32.50418002)	c(0.031846586,0.03856968,0.03567603,0.041158977,0.033426737,0.045158761,0.036635702,0.051360553,0.036486225,0.041837893,0.038690959,0.038946266,0.026415964,0.030522153,0.042937029,0.03442492,0.038705788,0.032174436,0.04127057,0.048665638,0.045105074,0.03850499,0.045952806,0.031254444,0.040350958,0.034932149,0.053712858,0.039711769,0.044681029,0.044334063,0.050243202,0.034818332,0.052433497,0.038275062,0.039355131,0.04892624,0.036949672,0.045143316,0.051039292,0.041580592,0.041688705,0.051333792,0.038026029,0.04509737,0.037683012)	c(2.857045751,2.399277198,2.125916887,1.335988748,0.948260217,1.117071555,1.510159354,1.763400542,0.96644208,1.642513303,1.462941336,1.206761172,2.674373526,1.35757936,1.961631566,0.945481533,0.989102348,1.297995116,1.789741767,1.230272787,1.974272254,1.214888457,2.608706475,1.266533005,1.244917568,2.141131608,1.118659307,1.72564491,1.635800225,2.571116454,1.879351691,1.120615367,1.877915108,2.017680589,1.489387322,1.69839346,1.739983881,1.138300434,1.242157244,0.873458224,0.814939078,1.156133781,2.022109606)	c(0.624313322,0.622039012,0.614230675,0.607895986,0.618270419,0.629778637,0.612981192,0.625960492,0.585032952,0.583957519,0.58436615,0.570909829,0.58690951,0.587206312,0.575714218,0.587427643,0.581523745,0.586041471,0.594876791,0.594383958,0.585770787,0.58886246,0.605994033,0.598432485,0.595733348,0.595764948,0.615549857,0.609640627,0.600324354,0.616059411,0.603797072,0.611242053,0.594563208,0.605847347,0.589584715,0.596467677,0.593930944,0.612380513,0.619646447,0.611837111,0.616895912,0.607619937,0.609540384,0.604332817,0.604130855,0.597844258)	c(0.551545342,0.546019576,0.538157691,0.52254943,0.54487873,0.574864826,0.537679734,0.546465036,0.497005809,0.517269798,0.490957894,0.487959079,0.511640095,0.529347249,0.474823631,0.511655783,0.482992898,0.508538158,0.527897804,0.534217773,0.498653418,0.5062957,0.557992749,0.509822643,0.523874231,0.534433194,0.614517229,0.556474469,0.528482661,0.565388757,0.541339075,0.554646222,0.506061032,0.55438823,0.514300204,0.525274247,0.515644526,0.53409691,0.56362949,0.555290318,0.574283178,0.539083081,0.559476232,0.525883914,0.561160043,0.550476358)
MSV-A-ZA-Pot8-O33_1979	SC_leaf6	c(0.570751993,0.752928367,0.670564543,0.451478932,0.662452998,0.395499416,0.35631887,1.08149143,0.326699112,0.425996195,0.275992126,0.312268695,0.654754623,0.668744258,0.712797891,0.567568648,0.776529081,0.657762417,0.651376908,0.383521427,0.592448057,0.313992442,0.707897757,0.270304723,0.858797651,0.596857533,1.221390075,0.847538685,0.314578966,0.530622284,0.763832026,1.07184157,0.739492422,0.456736635,0.917136635,0.401425258,0.769706406,0.821335861,1.175859505,0.747822394,0.3756768)	c(42.18470995,47.19860717,44.91841439,27.57845182,31.01583634,40.51968579,30.53530891,49.96023878,30.65462231,29.64686656,42.64416585,28.88705798,32.72947383,29.56928108,47.79783911,22.47716819,36.24900762,37.04568059,31.17701025,44.00525551,21.86525882,24.34169856,31.96970979,30.84413848,28.77445384,39.55198215,44.47560167,40.22577596,34.05604697,39.95307142,44.19278209,49.03413483,51.26669786,42.45769306,35.52627217,28.25733303,33.81978379,53.65284279,50.68847153,39.87597983,48.48276159,43.83382137)	c(0.047166287,0.048080554,0.044908807,0.033639568,0.039604677,0.039420766,0.034591242,0.052392865,0.032089147,0.035876311,0.039948077,0.030972102,0.037767944,0.033331194,0.036700089,0.032007907,0.046257887,0.041359932,0.035174651,0.038715536,0.029941162,0.035446384,0.035854151,0.038983539,0.042081976,0.042929413,0.034219993,0.047945433,0.043505007,0.037900412,0.04488376,0.044397545,0.04665283,0.040669817,0.037642156,0.038809867,0.030181654,0.040693582,0.042636075,0.040756342,0.036793552)	c(2.066406161,3.27519654,3.670518249,1.262115417,4.801261743,3.337337848,3.192951211,3.521388094,2.484362621,4.058011733,2.988019796,4.720317999,1.037746972,1.978184305,3.418510788,2.222054284,2.398479526,2.841125893,2.165856389,2.561436282,1.312804219,3.032745396,1.868586327,2.991466859,1.264081824,3.031845867,1.526880865,1.076600545,1.116694342,1.89066145,1.957497968,1.403021243,1.073893402,1.937342443,2.185311378,0.497379143,1.181341565,1.526795855,1.344101621,1.35424082,3.272325913,2.067885994)	c(0.588749736,0.585422011,0.58739887,0.587061711,0.60306799,0.598228742,0.585147572,0.588255326,0.577554707,0.578498749,0.597943258,0.587492041,0.589252483,0.594378327,0.585198666,0.590708983,0.581044448,0.589639293,0.595396526,0.600149912,0.594119348,0.586185547,0.594358765,0.593341557,0.595294391,0.592860736,0.588865889,0.629331983,0.646083917,0.612985892,0.634634878,0.605544759,0.634249144,0.628956208,0.617954294,0.635352212,0.608861641,0.6216277,0.652018522,0.620752791,0.6361616,0.615336511)	c(0.510207165,0.492807886,0.499225974,0.49350526,0.54023707,0.521631811,0.507809044,0.503128207,0.5043254,0.501246197,0.533092713,0.531211559,0.528252385,0.535838801,0.516933384,0.523612492,0.494498166,0.50789594,0.505139943,0.524892722,0.501999535,0.506810231,0.502318007,0.489649592,0.500393818,0.511799734,0.485449228,0.567960827,0.641223237,0.53324485,0.598305163,0.524858473,0.607461999,0.602132168,0.577985051,0.594900792,0.532130297,0.568987432,0.549520428,0.645615145,0.565345334)
MSV-A-ZA-Pot8-O33_1979	GB_leaf4	c(0.385786501,0.498310705,0.712223045,0.170583432,0.195620739,0.246910709,0.109401017,0.198941774,0.045118969)	c(13.54889128,67.17052835,15.29510155,44.14093245,45.61471335,35.41069666,40.99399027,38.15449535,59.36493654,82.51200668)	c(0.05018379,0.05664354,0.036663784,0.063296873,0.051410232,0.0442431,0.064747894,0.042788396,0.072527416)	c(2.131263469,0.714993913,1.783718331,1.199662165,0.8504244,2.510052091,2.517812408,1.392320307,1.740042849,4.134504269)	c(0.62649679,0.616167068,0.63338992,0.613992104,0.618731879,0.640333736,0.618727434,0.607057812,0.612032165)	c(0.651702101,0.576523925,0.620014075,0.60631832,0.618515422,0.617826678,0.639433428,0.643135899,0.631902339)
MSV-A-ZA-Pot8-O33_1979	GB_leaf5	c(0.299070162,0.128131919,0.185903393,0.176009554,0.164103138,0.11913114,0.169751748)	c(56.99766442,60.24006087,49.18228661,43.6365508,73.85292839,42.31598997,60.85513105,45.54507534)	c(0.044473194,0.048351935,0.053985723,0.044872158,0.083005052,0.04176252,0.087071801,0.048721383)	c(0.872730033,2.327654287,1.845367152,1.109451982,2.797651651,1.421823124,1.280251184)	c(0.586165926,0.607342586,0.621507099,0.606495602,0.596191044,0.583838449,0.603476791,0.586277206)	c(0.583698274,0.6235785,0.654986182,0.613623522,0.635424788,0.557873337,0.670842772,0.603020988)
MSV-A-ZA-Pot8-O33_1979	GB_leaf6	c(0.152644482,0.147903902,0.162353365,0.130393317,0.157936852,0.139867908,0.174120513)	c(63.85988772,59.88495524,32.61315048,60.7828623,69.89453241,60.60453401,36.15605374,66.99594533,32.73641851)	c(0.089754447,0.042406817,0.047206139,0.047011823,0.082957462,0.060744054,0.040696062,0.070551726,0.040333662)	c(2.893848835,1.597020781,2.132525979,2.592570593,1.205511172,4.044263699,1.004301484,0.967091672)	c(0.592561667,0.616639167,0.649429084,0.619031854,0.620414066,0.644566181,0.628240609,0.613911435)	c(0.527053764,0.657948291,0.634418262,0.578272801,0.583846004,0.634788157,0.542841597,0.668759575,0.584947686)
MSV-A-ZA-Pot8-O33_1979	Pan77_leaf4	c(0.858484848,0.691547084,0.61667764,0.75985627,0.578969574,0.409130673,0.625746626,0.852333808,0.324451332,0.642611188,0.641754176,0.468776938,0.426571648,0.592259266)	c(10.58035278,25.66649369,30.96460504,36.35669453,26.82577842,10.20117063,5.98803679,10.67553074,0.653621852,23.07249772,11.65586983,9.818040982,19.7432098,7.680684233,29.66041078)	c(0.047052898,0.038087481,0.039223898,0.047514627,0.049800903,0.050495794,0.050693094,0.030003017,0.047418916,0.039311081,0.037810396,0.038129746,0.043503222)	c(0.747055733,1.44683933,1.350778329,1.097753032,1.949232007,1.615288624,2.26908433,0.704281416,1.241270153,0.680066684,0.655950799,1.039182181,1.53249129,1.115885117)	c(0.53795189,0.569391851,0.574719403,0.587923466,0.588841466,0.546337789,0.553196366,0.567424792,0.555800006,0.567980879,0.568231013,0.572837978,0.569559846,0.557489497,0.564692172)	c(0.536159222,0.515803107,0.533487164,0.537891524,0.539160528,0.498624951,0.544347204,0.516578105,0.504333465,0.526270504,0.518611241,0.501952904,0.511299954)
MSV-A-ZA-Pot8-O33_1979	Pan77_leaf5	c(0.605698468,0.448423481,0.519042634,0.53289289,0.717416775,0.608412502,0.503118856,0.734810473,0.610292054,0.314294823,0.492913654,0.855221184,0.45382997,0.456076717,0.59322787)	c(17.48994501,6.668280637,10.03158269,20.81903893,23.70316567,15.90023411,20.20058605,13.86752396,16.18157087,14.71212551,17.48889006,13.15929228,13.97481757,20.06473413,29.8158878,7.599477935)	c(0.043360987,0.039794508,0.059330546,0.050717397,0.069000893,0.036343279,0.048521632,0.041555845,0.0431512,0.042827385,0.04992572,0.036710823,0.0388919,0.039647388)	c(3.925247357,2.651256867,1.578150032,2.291683741,2.376790678,2.976347176,2.004264085,2.068123253,2.809992687,1.294581826,3.849756197,1.138947917,0.80481141,0.86369629,1.061693878)	c(0.60138869,0.601070753,0.616082176,0.592335352,0.588932401,0.632788351,0.590925855,0.616217233,0.610289098,0.598810211,0.602833546,0.618751587,0.599471342,0.615300839,0.620716164,0.597710082)	c(0.629982815,0.583899985,0.652259128,0.590732122,0.561923381,0.633967799,0.568052789,0.628850725,0.599758749,0.585246967,0.591820287,0.658019068,0.571118298,0.571720331,0.618670542,0.651594573)
MSV-A-ZA-Pot8-O33_1979	Pan77_leaf6	c(0.482575799,0.70921915,0.83500801,0.863290495,0.835270921,0.72730768,0.550894755,0.739214184,0.428264055,1.091490947,0.702259008,0.66855987,0.476147263,0.759116521,0.52275067)	c(13.38809492,16.49879163,11.7105238,19.91603991,14.73827908,22.57101373,18.66466981,18.2083276,20.93226452,25.94314112,17.20047254,25.31363825,24.67089225,20.72280774,26.30905493,8.388940247)	c(0.061966398,0.061105001,0.059663756,0.045785362,0.057328481,0.052418279,0.055722512,0.061337819,0.048269171,0.051093254,0.045764834,0.053198841,0.04195517,0.049227694,0.041319275,0.058356158)	c(1.484989057,0.783273045,1.21349404,2.630808679,1.588848707,1.560571806,3.129722648,0.688626302,NA,1.358862116,1.920747178,1.575135464,2.212152929,1.285869451,0.858031135)	c(0.598388341,0.59990087,0.576924228,0.595250465,0.61783112,0.601691576,0.597247604,0.58161321,0.575779507,0.610379335,0.591771615,0.580830269,0.624445736,0.629164224,0.629595722,0.624386888)	c(0.566427338,0.613517096,0.556725073,0.556085303,0.606680871,0.571282833,0.574488605,0.57077278,0.513950091,0.584814161,0.555888317,0.541219489,0.576382075,0.61304144,0.596347134,0.656296058)
MSV-A-ZA-Pot6-O29_1979	SC_leaf4	c(0.972793723,0.648846362,0.481569094,0.438183187,0.258211813,0.655224023,0.374506745,0.397090122,0.160242919,0.273454758,0.730956099,0.855901021,0.996534817,1.164983481,0.850329168,0.890203436,1.36774011,0.566542033,0.964885137,0.205864435,0.236598422,0.222448702,1.218843483,0.701013356,0.940379155,0.19793004,0.405926867,0.635760104,0.47279392,0.287228943,0.716166401,0.251385842,0.497167896,0.86011198,0.665698915,0.193021856,0.502137294,0.381502807,0.180807044,1.275794002,0.518158453,0.344852806,0.430178416,0.588414491,0.306383104,0.719777978,0.629154646,0.487440565,1.611047468,0.336666934)	c(54.57806305,65.10193754,46.87922527,38.8305371,36.47355489,58.96532101,63.23203804,25.77186663,24.19601306,42.34690763,41.35765914,47.40964559,4.330417059,4.85851753,58.13460208,66.07754026,5.065427766,22.03828145,14.87311922,25.28912252,23.45366266,33.141542,49.4470976,36.76531293,37.89130461,13.22818264,38.70861608,50.40176461,41.32013512,47.92986535,48.77967287,38.41590295,29.24860926,35.4524398,51.70364302,53.8920602,47.69377397,32.33269152,48.81967314,5.762889296,34.71588285,45.65596256,38.59746711,31.17516881,30.00708357,30.92141885,29.91800741,35.26880002,4.061415174,60.53323195)	c(0.038527415,0.060958887,0.036723844,0.042864815,0.035610799,0.028373219,0.026826317,0.063348375,0.047882564,0.045682839,0.043537505,0.045805895,0.044287312,0.059267754,0.049392772,0.029386584,0.034438226,0.028598894,0.027204441,0.03849119,0.051078321,0.038431994,0.037797392,0.041186421,0.059123985,0.041865695,0.039631943,0.052629619,0.048194225,0.057224089,0.032461542,0.043511203,0.051235104,0.039860879,0.059586242,0.042829947,0.035886102,0.039817991,0.036000725,0.045846901,0.044609657,0.046817864,0.063978605,0.038969324,0.048945764,0.028538151,0.044191649,0.064286299)	c(0.891495168,2.599243901,2.009491943,0.927085937,1.820719137,0.896262872,1.267717912,2.389475822,1.069076511,2.085877655,1.702742295,0.863530587,1.603213271,0.576064967,1.568498104,2.010744142,1.44430045,2.71644096,0.782615647,1.241897801,1.852069522,1.200783601,1.68176446,1.750000665,1.89950063,1.376640605,1.569257738,1.524919439,3.899993256,1.617974451,1.496353109,1.004802744,3.025555942,2.600758022,2.133292423,1.405087154,2.061250932,2.674950216,1.093465169,2.921230728,1.509901385,2.863730694,1.552128371,1.998408942,3.239083257,1.229837866,1.30055654)	c(0.603980486,0.607485422,0.589584181,0.595770211,0.596983724,0.612460892,0.618387468,0.595899083,0.599022094,0.596197101,0.617633872,0.619150296,0.559794003,0.570948068,0.549663465,0.612377745,0.59071349,0.616961694,0.626572069,0.565810797,0.588832209,0.560001027,0.569054756,0.570633975,0.58062698,0.574536092,0.578843069,0.588125433,0.585624455,0.579829131,0.578538842,0.576064214,0.578723922,0.587203114,0.579087857,0.583783664,0.548267865,0.572799377,0.585869296,0.581423556,0.573581122,0.59148685,0.582238237,0.576937621,0.565848896,0.584489983)	c(0.554320944,0.550671613,0.552152339,0.515708422,0.542506988,0.558613209,0.59958645,0.513136974,0.559609963,0.585486037,0.523352014,0.547560832,0.502850904,0.51536925,0.594295327,0.585551654,0.511568795,0.559070581,0.522164721,0.56861491,0.578347508,0.499350549,0.51844694,0.474028237,0.480880738,0.435385802,0.517623171,0.520428474,0.474480872,0.52624939,0.543062366,0.562672937,0.497349128,0.511806191,0.502474606,0.570417223,0.5392087,0.530499517,0.572398704,0.458538781,0.497727391,0.514219019,0.532016943,0.514885996,0.530349609,0.497350666,0.506297562,0.488670044,0.465284323,0.55738752)
MSV-A-ZA-Pot6-O29_1979	SC_leaf5	c(0.407129127,0.536054859,0.642277809,0.475159013,0.263512826,0.496540006,0.360830298,0.418883392,0.191982312,0.312032744,0.809082348,0.942827799,0.577615171,0.649940545,0.639627337,0.586559931,0.44739204,0.485334012,0.323319374,0.827119889,0.654571649,0.663545325,0.572843323,0.678675397,0.431077329,0.433734744,0.207136589,0.143473254,0.307611604,0.396748115,0.254645524,0.483543868,0.682236933,0.477496177,0.447339158,0.524559585,0.348509922,0.582345958,0.64158619,0.625298142,0.565312883,0.789605329,0.51183681,0.438863341,0.524641025,0.252377263)	c(38.9400341,35.94622591,39.38946864,28.30622471,28.21690334,43.696289,34.5368326,23.54886351,18.68525709,31.19789551,54.14289555,41.57177369,46.65896785,31.55552301,30.4558194,43.63445933,35.57809925,38.03059175,36.61960419,36.53220134,27.19543301,37.78410025,43.71103236,40.72742315,37.19775475,43.824834,27.18087228,42.83558424,47.28196764,41.86481657,18.45539855,17.86105282,45.69607808,35.36460608,34.31557633,40.77382268,27.06345621,36.07424615,13.96981184,35.4640382,28.22769456,39.11126547,27.51375261,44.02721379,42.51104956,40.90599806,45.74639952,26.97708884,52.62472592)	c(0.03712039,0.040535756,0.05134787,0.033159336,0.039677031,0.03806542,0.054080189,0.032566795,0.026675076,0.031487781,0.042829704,0.049202095,0.046650075,0.042858928,0.051145616,0.057360439,0.040148132,0.05409369,0.0396668,0.059382412,0.031896133,0.049312265,0.049962986,0.040793949,0.041729217,0.057464248,0.044091718,0.04881853,0.04739099,0.034395262,0.040144775,0.038451027,0.039398318,0.034668257,0.063370022,0.046496505,0.052620698,0.024579656,0.049681594,0.044624094,0.04770482,0.02921563,0.0371441,0.048781019,0.041668784,0.039638918,0.031218959,0.052008276)	c(1.657675779,0.839120268,1.914328056,1.324657576,1.206102875,1.341333487,1.208965045,3.727034132,2.098087569,1.143977407,1.057545998,0.866254417,2.286296749,1.217152766,1.590148614,2.268356828,2.106438505,2.588845223,1.420822461,2.141548202,1.830866201,2.366963014,1.87978142,2.964055182,2.521359558,1.494439524,1.741731173,2.572087175,1.492094595,1.227815194,1.411283049,1.303948944,1.686858445,1.011558035,2.494848241,2.68328389,1.861086645,1.090670266,1.413691709,2.741621355,0.966117466,1.563851111,1.922451042,1.113411304)	c(0.604269753,0.622384434,0.619335723,0.615458515,0.618116549,0.614924942,0.620037268,0.625380503,0.620801082,0.594448032,0.588181081,0.583468784,0.601604971,0.583874262,0.591854654,0.601357977,0.585687559,0.579065524,0.600577271,0.596343271,0.581261889,0.612822007,0.596578562,0.604110067,0.599142158,0.59650292,0.595067432,0.60792132,0.606584774,0.606775596,0.590473422,0.596412232,0.576580548,0.594186432,0.59876319,0.615748221,0.608796905,0.599961664,0.597542853,0.600146067,0.594628294,0.608495677,0.605730255,0.601647818,0.582872431,0.598018194,0.608119849)	c(0.53187941,0.561636182,0.548384732,0.558555032,0.55836878,0.545900513,0.55131614,0.542785273,0.566613057,0.556199303,0.54871111,0.495711496,0.487936472,0.482798651,0.53128968,0.518976365,0.503738779,0.533578701,0.49245646,0.487055821,0.533292196,0.531435562,0.497758611,0.532782505,0.504854373,0.535813103,0.537114205,0.522131571,0.566618013,0.588542972,0.561152488,0.530086642,0.57568969,0.524426607,0.495042074,0.521847413,0.536876297,0.543628764,0.536556158,0.535840761,0.534092497,0.524621563,0.529027639,0.554601119,0.540582013,0.5356773,0.501752932,0.551964491,0.542890521)
MSV-A-ZA-Pot6-O29_1979	SC_leaf6	c(0.476371303,0.636628,0.383979749,0.435047973,0.448723659,0.492151085,0.289348229,0.377040947,0.125623074,0.859994393,0.548138933,0.190782652,0.513006627,0.479129705,0.731631874,0.8146568,0.604754104,0.759262739,0.27065052,0.543147492,0.675455726,0.407381873,0.613453304,0.589174556,0.568968076,0.866046731,0.449249868,0.419255225,0.407327552,0.538433839,0.517774552,0.378592437,0.648844694,0.184190251,0.323939811,0.25161064,0.22973063,0.575286905,0.400389023,0.422418819,0.655678341,0.520410098,0.504271969,0.260701898,0.310862845,0.460759704,0.170188044,0.578382202,0.490502409)	c(30.01093338,41.84923569,20.92658666,35.08284896,49.79876949,56.66909509,44.19915086,52.25699571,56.6095839,57.48397615,47.58717798,14.91790446,23.97749174,43.55506279,36.36638468,42.18206121,59.01175058,41.40851032,33.97570669,33.30562213,59.00005594,33.62921327,44.72069775,45.5470909,24.91768053,44.15276595,36.02712975,30.18895944,41.69341578,32.88505002,36.80179277,44.34088883,54.33075698,23.32880407,29.65180594,43.95312912,20.79148269,39.22101121,40.4192751,59.85538791,33.26181702,40.7833315,45.8367344,61.92001925,22.24784323,24.06161354,36.57256687,21.09333214,37.87549919,54.14706189)	c(0.037984266,0.040569306,0.030812359,0.042132189,0.040683164,0.052954822,0.0389501,0.038174373,0.044148266,0.046591479,0.049230414,0.032479132,0.038690593,0.046639374,0.049102972,0.05421495,0.053863729,0.040427909,0.03607293,0.054056383,0.056284429,0.048153641,0.064369973,0.049528538,0.043492213,0.044064366,0.042503995,0.038852116,0.043642809,0.044465123,0.04225249,0.052316299,0.061366661,0.033010367,0.031419198,0.042815887,0.030221662,0.057491649,0.041574529,0.054115765,0.038038385,0.045285925,0.045927911,0.061350285,0.032930212,0.040106728,0.040321809,0.037582993,0.051401515,0.053160357)	c(1.176664538,2.16277413,4.221170441,1.777275869,1.429475914,1.09472257,1.046773422,2.541516099,3.513847493,1.460258652,2.563076802,3.677328735,1.710841967,1.290513816,1.913319556,2.474857708,2.539065912,0.864459329,4.21051447,0.881153128,2.288291101,3.13447428,1.671121175,2.245540926,1.410572626,1.849269454,2.670538231,1.564422906,1.649212798,2.016866458,1.574972016,1.623295345,2.272082768,0.719312052,3.685216394,2.112019708,3.701824709,0.936444208,3.700449372,1.797159981,1.927194276,0.751744287,1.782495602,3.781671223,1.603014922,1.733035305,1.439436452)	c(0.59290811,0.607817018,0.604513075,0.606576369,0.615681473,0.612925887,0.60352475,0.611607695,0.600561032,0.600434865,0.607706088,0.615216798,0.591922353,0.585066772,0.600922973,0.604463398,0.59686625,0.596907465,0.614304699,0.61619087,0.603747419,0.603923696,0.604376163,0.606255162,0.594698934,0.623183453,0.621491046,0.609994146,0.607767728,0.60710313,0.607203458,0.599955125,0.607753215,0.614512901,0.611171302,0.609962998,0.610954556,0.616313887,0.606124537,0.60999016,0.601347386,0.59925652,0.600969846,0.611391005,0.598517989,0.607651858,0.600242296,0.603060699)	c(0.513338228,0.527587534,0.533267484,0.527031526,0.539174064,0.543010284,0.510931209,0.526253164,0.529811119,0.510436255,0.523141821,0.545840242,0.509145154,0.495357481,0.52015865,0.491089514,0.508634162,0.502371077,0.530392654,0.523245339,0.553176677,0.505589383,0.493089982,0.520444015,0.553254805,0.508310896,0.55027057,0.562539457,0.519391276,0.540447501,0.528414544,0.528038713,0.548540921,0.541197351,0.539881976,0.544544151,0.545683556,0.534281245,0.527734464,0.533818107,0.512986665,0.515328948,0.510796194,0.515723351,0.535089984,0.509617626,0.542853651,0.530062723,0.525559796)
MSV-A-ZA-Pot6-O29_1979	GB_leaf4	c(0.11297884,0.16234313,0.212449034,0.093391773,0.118630129,0.20308498,0.063558225,0.032222673,0.07274861,0.046688873,0.127868755,0.158077791,0.064815254,0.052905415,0.046372046,0.171715781,0.096633408,0.106083091,0.05995315,0.031847908,0.089851397,0.203613383,0.168487221,0.155252093,0.032862382,0.198261308,0.184076907,0.120541116,0.130188612,0.091254415,0.1534277,0.094414472,0.111210007,0.110865229,0.0722549,0.118536536,0.129545484,0.256644003,0.15146282,0.115926759,0.09422491,0.089034088)	c(52.89156627,29.9643326,33.98386677,50.6119924,36.4426798,51.23842684,54.70450921,42.64086847,45.34595776,45.89328344,59.1208982,67.66653564,68.51737611,63.25412021,33.94776799,57.33224707,73.86807005,63.65424431,47.88236281,60.63289959,51.83756245,78.09768406,74.12102368,50.27282112,60.69729758,62.39937259,40.57813458,26.9875363,42.67543233,47.60068204,30.86976441,43.08123831,32.41849766,51.85810811,42.6969824,49.31916617,39.10577751,53.11746469,26.40376641,39.17423288,56.12426275,51.15513991,66.97453121,51.63452419,57.43318601,67.30700818,76.38358522)	c(0.049879364,0.047977642,0.031227197,0.059287864,0.038169639,0.04472567,0.055406737,0.042137204,0.040951317,0.042062344,0.0607,0.107359558,0.0573,0.028767134,0.0771,0.062725575,0.069,0.0429,0.061674977,0.0399,0.079611004,0.093874914,0.102190889,0.068998036,0.04175253,0.073814807,0.073518649,0.0384,0.0386,0.0314,0.0725,0.0347,0.0439,0.0432,0.0519,0.050088165,0.0608,0.0923,0.0754,0.0491,0.0905,0.0974,0.064)	c(2.440936048,1.402469869,8.639281519,2.713366102,1.590131613,4.610256244,3.086201078,3.289710041,3.736231649,1.530229247,3.246803734,1.527171383,11.02628868,7.916525,2.039645041,2.125221295,9.736639303,3.746767226,10.18163585,0.981301379,1.527397304,8.547328763,4.653460466,3.808894115,7.024602053,14.03999954,3.645546353,2.68758767,2.976749096,2.137584497,5.65411126,2.86205759,4.185899157,2.672505618,7.444438935,3.597113516,2.13548112,2.716544869,2.533016368,3.683142772,4.776261036,1.729517959,5.358605091)	c(0.611453284,0.610927986,0.605487772,0.529838307,0.600317829,0.594427941,0.570966077,0.590135179,0.577295718,0.588638128,0.587247784,0.582788593,0.604315256,0.565003412,0.556754115,0.577739445,0.564850073,0.571546891,0.58442767,0.617659506,0.614506062,0.630328562,0.625746727,0.597927823,0.618778073,0.617389023,0.631590219,0.563210109,0.600884739,0.606787649,0.569144221,0.571236156,0.582397399,0.593687409,0.573140062,0.582908175,0.573416643,0.587231484,0.600348342,0.563070956,0.583085665,0.58732813,0.590010333,0.599936369,0.579768553,0.600674124,0.571755428)	c(0.598821774,0.557195661,0.597048536,0.57538532,0.551375476,0.565493819,0.60853454,0.535644955,0.62285018,0.5840412,0.667527631,0.624804235,0.526018689,0.545084592,0.57964577,0.572248274,0.592413241,0.626998486,0.651692922,0.601325899,0.620358763,0.649159578,0.598634526,0.609329429,0.593132181,0.493268802,0.607424189,0.571523113,0.546441477,0.559695882,0.56346378,0.611959553,0.57706548,0.589696344,0.53962961,0.626902609,0.592383958,0.517595753,0.583452522,0.559034027,0.580304938,0.599021049,0.558036151,0.626552214,0.529760238)
